tarih,urun_adi,birim,en_dusuk,en_yuksek,ithal_mi,hassasiyet_katsayisi,mevsim_faktoru,ort_fiyat
2025-12-08,armut (muhteli̇f),Kg,70.0,150.0,0,1.1,0,110.0
2025-12-08,armut (santa mari̇na),Kg,70.0,120.0,0,1.1,0,95.0
2025-12-08,avakado,Adet,30.0,70.0,0,1.2,0,50.0
2025-12-08,ayva (muhteli̇f),Kg,60.0,130.0,0,1.2,0,95.0
2025-12-08,çi̇lek,Kg,120.0,200.0,0,1.2,0,160.0
2025-12-08,ejder meyvesi̇,Adet,50.0,90.0,0,1.2,0,70.0
2025-12-08,elma (amasya),Kg,40.0,120.0,0,1.1,0,80.0
2025-12-08,elma (arjanti̇n),Kg,70.0,120.0,0,1.1,0,95.0
2025-12-08,elma (golden),Kg,40.0,90.0,0,1.1,0,65.0
2025-12-08,elma (granny smi̇th),Kg,50.0,110.0,0,1.1,0,80.0
2025-12-08,elma (muhteli̇f),Kg,50.0,90.0,0,1.1,0,70.0
2025-12-08,elma (starki̇ng),Kg,50.0,90.0,0,1.1,0,70.0
2025-12-08,eri̇k (muhteli̇f),Kg,80.0,160.0,0,1.2,0,120.0
2025-12-08,greyfurt,Kg,10.0,30.0,0,1.2,0,20.0
2025-12-08,hi̇ndi̇stan cevi̇zi̇,Adet,60.0,100.0,0,1.2,0,80.0
2025-12-08,hurma (cennet),Kg,40.0,100.0,0,1.2,0,70.0
2025-12-08,kamkat,Kg,40.0,90.0,0,1.2,0,65.0
2025-12-08,kavun (muhteli̇f),Kg,10.0,30.0,0,1.2,0,20.0
2025-12-08,kestane,Kg,150.0,250.0,0,1.2,0,200.0
2025-12-08,ki̇şni̇ş,Adet,10.0,20.0,0,1.2,0,15.0
2025-12-08,ki̇vi̇,Kg,90.0,150.0,0,1.2,0,120.0
2025-12-08,ki̇vi̇ (i̇thal),Kg,120.0,200.0,0,1.2,0,160.0
2025-12-08,li̇mon,Kg,25.0,60.0,0,1.2,0,42.5
2025-12-08,li̇mon (yatak),Kg,30.0,70.0,0,1.2,0,50.0
2025-12-08,mandali̇n (muhteli̇f),Kg,15.0,45.0,0,1.2,0,30.0
2025-12-08,mango,Adet,50.0,120.0,0,1.2,0,85.0
2025-12-08,muz (i̇thal),Kg,80.0,100.0,1,1.3,1,90.0
2025-12-08,muz (yerli̇),Kg,50.0,75.0,1,1.3,1,62.5
2025-12-08,portakal (fi̇ni̇ke),Kg,40.0,60.0,0,1.0,1,50.0
2025-12-08,portakal (ii),Kg,10.0,30.0,0,1.0,1,20.0
2025-12-08,portakal (muhteli̇f),Kg,25.0,45.0,0,1.0,1,35.0
2025-12-08,üzüm (çeki̇rdeksi̇z),Kg,40.0,90.0,0,1.4,0,65.0
2025-12-08,üzüm (muhteli̇f),Kg,45.0,90.0,0,1.4,0,67.5
2025-12-08,üzüm (si̇yah),Kg,50.0,90.0,0,1.4,0,70.0
2025-12-08,yaban mersi̇ni̇ (paket),Adet,60.0,80.0,0,1.2,0,70.0
2025-12-08,yer elmasi,Kg,40.0,55.0,0,1.1,0,47.5
2025-12-08,zencefi̇l (taze),Kg,150.0,220.0,0,1.2,0,185.0
2025-12-08,bi̇ber (ci̇n),Kg,50.0,100.0,0,1.2,0,75.0
2025-12-08,bi̇ber (çarli̇),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-08,bi̇ber (dolma),Kg,25.0,40.0,0,1.2,0,32.5
2025-12-08,bi̇ber (kapya),Kg,40.0,75.0,0,1.2,0,57.5
2025-12-08,bi̇ber (kil),Kg,40.0,100.0,0,1.2,0,70.0
2025-12-08,bi̇ber (köy),Kg,25.0,45.0,0,1.2,0,35.0
2025-12-08,bi̇ber (si̇vri̇),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-08,bi̇ber (şi̇li̇),Kg,40.0,70.0,0,1.2,0,55.0
2025-12-08,brokoli̇,Kg,20.0,35.0,0,1.5,0,27.5
2025-12-08,dere otu,Bağ,7.0,14.0,0,1.2,0,10.5
2025-12-08,domates (çeri̇),Kg,30.0,55.0,0,1.5,0,42.5
2025-12-08,domates (i̇ki̇nci̇),Kg,15.0,25.0,0,1.5,0,20.0
2025-12-08,domates (köy),Kg,25.0,60.0,0,1.5,0,42.5
2025-12-08,domates (muhteli̇f),Kg,25.0,42.0,0,1.5,0,33.5
2025-12-08,domates (salkim çeri̇),Kg,40.0,75.0,0,1.5,0,57.5
2025-12-08,domates (salkim kutu),Kg,30.0,60.0,0,1.5,0,45.0
2025-12-08,domates (salkim),Kg,30.0,50.0,0,1.5,0,40.0
2025-12-08,ekşi̇ ot (bağ),Bağ,5.0,14.0,0,1.2,0,9.5
2025-12-08,engi̇nar (adet),Adet,40.0,60.0,0,1.1,0,50.0
2025-12-08,fasulye (muhteli̇f),Kg,40.0,80.0,0,1.2,0,60.0
2025-12-08,fesleğen (reyhan),Bağ,8.0,15.0,0,1.2,0,11.5
2025-12-08,havuç,Kg,10.0,25.0,0,1.1,1,17.5
2025-12-08,si̇l havuç,Kg,8.0,15.0,0,1.1,1,11.5
2025-12-08,hirtlak,Kg,60.0,120.0,0,1.2,0,90.0
2025-12-08,ispanak,Kg,15.0,30.0,0,1.2,0,22.5
2025-12-08,kabak (bal),Kg,15.0,40.0,0,1.2,0,27.5
2025-12-08,kabak (beyaz),Kg,25.0,45.0,0,1.2,0,35.0
2025-12-08,kabak (kara),Kg,25.0,50.0,0,1.2,0,37.5
2025-12-08,karnabahar,Kg,8.0,20.0,0,1.4,0,14.0
2025-12-08,kerevi̇z,Kg,20.0,40.0,0,1.2,0,30.0
2025-12-08,lahana (beyaz),Kg,10.0,20.0,0,1.2,1,15.0
2025-12-08,lahana (mor),Kg,10.0,25.0,0,1.2,1,17.5
2025-12-08,mantar (kültür),Kg,100.0,135.0,0,1.2,0,117.5
2025-12-08,marul (aysberk),Adet,17.0,25.0,0,1.6,0,21.0
2025-12-08,marul (kivircik),Adet,15.0,22.0,0,1.6,0,18.5
2025-12-08,marul (mor),Adet,20.0,30.0,0,1.6,0,25.0
2025-12-08,marul (muhteli̇f),Adet,15.0,22.0,0,1.6,0,18.5
2025-12-08,maydonoz,Bağ,5.0,10.0,0,1.2,0,7.5
2025-12-08,nane (bağ),Bağ,5.0,12.0,0,1.6,0,8.5
2025-12-08,pancar (kirmizi),Kg,15.0,33.0,0,1.2,0,24.0
2025-12-08,patates,Kg,12.0,17.0,0,1.0,1,14.5
2025-12-08,patates (i̇ki̇nci̇),Kg,5.0,10.0,0,1.0,1,7.5
2025-12-08,patlican (kemer),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-08,patlican (topak),Kg,15.0,30.0,0,1.2,0,22.5
2025-12-08,pazi,Bağ,8.0,12.0,0,1.2,0,10.0
2025-12-08,pirasa,Kg,20.0,35.0,0,1.2,0,27.5
2025-12-08,roka (bağ),Bağ,5.0,12.0,0,1.2,0,8.5
2025-12-08,salatalik (muhteli̇f),Kg,15.0,28.0,0,1.2,0,21.5
2025-12-08,salatalik (si̇lor),Kg,20.0,35.0,0,1.2,0,27.5
2025-12-08,sarimsak (kuru),Kg,100.0,170.0,0,1.2,0,135.0
2025-12-08,semi̇z otu (bağ),Bağ,7.0,15.0,0,1.2,0,11.0
2025-12-08,soğan (arpacik),Kg,40.0,60.0,0,1.0,1,50.0
2025-12-08,soğan (ii),Kg,3.0,6.0,0,1.0,1,4.5
2025-12-08,sogan (kirmizi),Kg,20.0,50.0,0,1.2,0,35.0
2025-12-08,sogan (kuru),Kg,7.0,14.0,0,1.2,0,10.5
2025-12-08,sogan (yeşi̇l),Kg,30.0,50.0,0,1.2,0,40.0
2025-12-08,tere,Bağ,7.0,14.0,0,1.2,0,10.5
2025-12-08,turp (muhteli̇f),Kg,7.0,20.0,0,1.2,0,13.5
2025-12-08,ananas,Adet,60.0,100.0,1,1.2,0,80.0
2025-12-08,armut (deveci̇),Kg,60.0,110.0,0,1.1,0,85.0
2025-12-08,armut (muhteli̇f),Kg,70.0,150.0,0,1.1,0,110.0
2025-12-08,armut (santa mari̇na),Kg,70.0,120.0,0,1.1,0,95.0
2025-12-08,avakado,Adet,30.0,70.0,0,1.2,0,50.0
2025-12-08,ayva (muhteli̇f),Kg,60.0,130.0,0,1.2,0,95.0
2025-12-08,çi̇lek,Kg,120.0,200.0,0,1.2,0,160.0
2025-12-08,ejder meyvesi̇,Adet,50.0,90.0,0,1.2,0,70.0
2025-12-08,elma (amasya),Kg,40.0,120.0,0,1.1,0,80.0
2025-12-08,elma (arjanti̇n),Kg,70.0,120.0,0,1.1,0,95.0
2025-12-08,elma (golden),Kg,40.0,90.0,0,1.1,0,65.0
2025-12-08,elma (granny smi̇th),Kg,50.0,110.0,0,1.1,0,80.0
2025-12-08,elma (muhteli̇f),Kg,50.0,90.0,0,1.1,0,70.0
2025-12-08,elma (starki̇ng),Kg,50.0,90.0,0,1.1,0,70.0
2025-12-08,eri̇k (muhteli̇f),Kg,80.0,160.0,0,1.2,0,120.0
2025-12-08,greyfurt,Kg,10.0,30.0,0,1.2,0,20.0
2025-12-08,hi̇ndi̇stan cevi̇zi̇,Adet,60.0,100.0,0,1.2,0,80.0
2025-12-08,hurma (cennet),Kg,40.0,100.0,0,1.2,0,70.0
2025-12-08,kamkat,Kg,40.0,90.0,0,1.2,0,65.0
2025-12-08,kavun (muhteli̇f),Kg,10.0,30.0,0,1.2,0,20.0
2025-12-08,kestane,Kg,150.0,250.0,0,1.2,0,200.0
2025-12-08,ki̇şni̇ş,Adet,10.0,20.0,0,1.2,0,15.0
2025-12-08,ki̇vi̇,Kg,90.0,150.0,0,1.2,0,120.0
2025-12-08,ki̇vi̇ (i̇thal),Kg,120.0,200.0,0,1.2,0,160.0
2025-12-08,li̇mon,Kg,25.0,60.0,0,1.2,0,42.5
2025-12-08,li̇mon (yatak),Kg,30.0,70.0,0,1.2,0,50.0
2025-12-08,mandali̇n (muhteli̇f),Kg,15.0,45.0,0,1.2,0,30.0
2025-12-08,mango,Adet,50.0,120.0,0,1.2,0,85.0
2025-12-08,muz (i̇thal),Kg,80.0,100.0,1,1.3,1,90.0
2025-12-08,muz (yerli̇),Kg,50.0,75.0,1,1.3,1,62.5
2025-12-08,portakal (fi̇ni̇ke),Kg,40.0,60.0,0,1.0,1,50.0
2025-12-08,portakal (ii),Kg,10.0,30.0,0,1.0,1,20.0
2025-12-08,portakal (muhteli̇f),Kg,25.0,45.0,0,1.0,1,35.0
2025-12-08,üzüm (çeki̇rdeksi̇z),Kg,40.0,90.0,0,1.4,0,65.0
2025-12-08,üzüm (muhteli̇f),Kg,45.0,90.0,0,1.4,0,67.5
2025-12-08,üzüm (si̇yah),Kg,50.0,90.0,0,1.4,0,70.0
2025-12-08,yaban mersi̇ni̇ (paket),Adet,60.0,80.0,0,1.2,0,70.0
2025-12-08,yer elmasi,Kg,40.0,55.0,0,1.1,0,47.5
2025-12-08,zencefi̇l (taze),Kg,150.0,220.0,0,1.2,0,185.0
2025-12-11,bi̇ber (ci̇n),Kg,50.0,100.0,0,1.2,0,75.0
2025-12-11,bi̇ber (çarli̇),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-11,bi̇ber (dolma),Kg,25.0,40.0,0,1.2,0,32.5
2025-12-11,bi̇ber (kapya),Kg,40.0,75.0,0,1.2,0,57.5
2025-12-11,bi̇ber (kil),Kg,40.0,100.0,0,1.2,0,70.0
2025-12-11,bi̇ber (köy),Kg,25.0,45.0,0,1.2,0,35.0
2025-12-11,bi̇ber (si̇vri̇),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-11,bi̇ber (şi̇li̇),Kg,40.0,70.0,0,1.2,0,55.0
2025-12-11,brokoli̇,Kg,20.0,35.0,0,1.5,0,27.5
2025-12-11,dere otu,Bağ,7.0,14.0,0,1.2,0,10.5
2025-12-11,domates (çeri̇),Kg,30.0,55.0,0,1.5,0,42.5
2025-12-11,domates (i̇ki̇nci̇),Kg,15.0,25.0,0,1.5,0,20.0
2025-12-11,domates (köy),Kg,25.0,60.0,0,1.5,0,42.5
2025-12-11,domates (muhteli̇f),Kg,25.0,42.0,0,1.5,0,33.5
2025-12-11,domates (salkim çeri̇),Kg,40.0,75.0,0,1.5,0,57.5
2025-12-11,domates (salkim kutu),Kg,30.0,60.0,0,1.5,0,45.0
2025-12-11,domates (salkim),Kg,30.0,50.0,0,1.5,0,40.0
2025-12-11,ekşi̇ ot (bağ),Bağ,5.0,14.0,0,1.2,0,9.5
2025-12-11,engi̇nar (adet),Adet,40.0,60.0,0,1.1,0,50.0
2025-12-11,fasulye (muhteli̇f),Kg,40.0,80.0,0,1.2,0,60.0
2025-12-11,fesleğen (reyhan),Bağ,8.0,15.0,0,1.2,0,11.5
2025-12-11,havuç,Kg,10.0,25.0,0,1.1,1,17.5
2025-12-11,si̇l havuç,Kg,8.0,15.0,0,1.1,1,11.5
2025-12-11,hirtlak,Kg,60.0,120.0,0,1.2,0,90.0
2025-12-11,ispanak,Kg,15.0,30.0,0,1.2,0,22.5
2025-12-11,kabak (bal),Kg,15.0,40.0,0,1.2,0,27.5
2025-12-11,kabak (beyaz),Kg,25.0,45.0,0,1.2,0,35.0
2025-12-11,kabak (kara),Kg,25.0,50.0,0,1.2,0,37.5
2025-12-11,karnabahar,Kg,8.0,20.0,0,1.4,0,14.0
2025-12-11,kerevi̇z,Kg,20.0,40.0,0,1.2,0,30.0
2025-12-11,lahana (beyaz),Kg,10.0,20.0,0,1.2,1,15.0
2025-12-11,lahana (mor),Kg,10.0,25.0,0,1.2,1,17.5
2025-12-11,mantar (kültür),Kg,100.0,135.0,0,1.2,0,117.5
2025-12-11,marul (aysberk),Adet,17.0,25.0,0,1.6,0,21.0
2025-12-11,marul (kivircik),Adet,15.0,22.0,0,1.6,0,18.5
2025-12-11,marul (mor),Adet,20.0,30.0,0,1.6,0,25.0
2025-12-11,marul (muhteli̇f),Adet,15.0,22.0,0,1.6,0,18.5
2025-12-11,maydonoz,Bağ,5.0,10.0,0,1.2,0,7.5
2025-12-11,nane (bağ),Bağ,5.0,12.0,0,1.6,0,8.5
2025-12-11,pancar (kirmizi),Kg,15.0,33.0,0,1.2,0,24.0
2025-12-11,patates,Kg,12.0,17.0,0,1.0,1,14.5
2025-12-11,patates (i̇ki̇nci̇),Kg,5.0,10.0,0,1.0,1,7.5
2025-12-11,patlican (kemer),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-11,patlican (topak),Kg,15.0,30.0,0,1.2,0,22.5
2025-12-11,pazi,Bağ,8.0,12.0,0,1.2,0,10.0
2025-12-11,pirasa,Kg,20.0,35.0,0,1.2,0,27.5
2025-12-11,roka (bağ),Bağ,5.0,12.0,0,1.2,0,8.5
2025-12-11,salatalik (muhteli̇f),Kg,15.0,28.0,0,1.2,0,21.5
2025-12-11,salatalik (si̇lor),Kg,20.0,35.0,0,1.2,0,27.5
2025-12-11,sarimsak (kuru),Kg,100.0,170.0,0,1.2,0,135.0
2025-12-11,semi̇z otu (bağ),Bağ,7.0,15.0,0,1.2,0,11.0
2025-12-11,soğan (arpacik),Kg,40.0,60.0,0,1.0,1,50.0
2025-12-11,soğan (ii),Kg,3.0,6.0,0,1.0,1,4.5
2025-12-11,sogan (kirmizi),Kg,20.0,50.0,0,1.2,0,35.0
2025-12-11,sogan (kuru),Kg,7.0,14.0,0,1.2,0,10.5
2025-12-11,sogan (yeşi̇l),Kg,30.0,50.0,0,1.2,0,40.0
2025-12-11,tere,Bağ,7.0,14.0,0,1.2,0,10.5
2025-12-11,turp (muhteli̇f),Kg,7.0,20.0,0,1.2,0,13.5
2025-12-11,ananas,Adet,60.0,100.0,1,1.2,0,80.0
2025-12-11,armut (deveci̇),Kg,60.0,110.0,0,1.1,0,85.0
2025-12-11,armut (muhteli̇f),Kg,70.0,150.0,0,1.1,0,110.0
2025-12-11,armut (santa mari̇na),Kg,70.0,120.0,0,1.1,0,95.0
2025-12-11,avakado,Adet,30.0,70.0,0,1.2,0,50.0
2025-12-11,ayva (muhteli̇f),Kg,60.0,130.0,0,1.2,0,95.0
2025-12-11,çi̇lek,Kg,120.0,200.0,0,1.2,0,160.0
2025-12-11,ejder meyvesi̇,Adet,50.0,90.0,0,1.2,0,70.0
2025-12-11,elma (amasya),Kg,40.0,120.0,0,1.1,0,80.0
2025-12-11,elma (arjanti̇n),Kg,70.0,120.0,0,1.1,0,95.0
2025-12-11,elma (golden),Kg,40.0,90.0,0,1.1,0,65.0
2025-12-11,elma (granny smi̇th),Kg,50.0,110.0,0,1.1,0,80.0
2025-12-11,elma (muhteli̇f),Kg,50.0,90.0,0,1.1,0,70.0
2025-12-11,elma (starki̇ng),Kg,50.0,90.0,0,1.1,0,70.0
2025-12-11,eri̇k (muhteli̇f),Kg,80.0,160.0,0,1.2,0,120.0
2025-12-11,greyfurt,Kg,10.0,30.0,0,1.2,0,20.0
2025-12-11,hi̇ndi̇stan cevi̇zi̇,Adet,60.0,100.0,0,1.2,0,80.0
2025-12-11,hurma (cennet),Kg,40.0,100.0,0,1.2,0,70.0
2025-12-11,kamkat,Kg,40.0,90.0,0,1.2,0,65.0
2025-12-11,kavun (muhteli̇f),Kg,10.0,30.0,0,1.2,0,20.0
2025-12-11,kestane,Kg,150.0,250.0,0,1.2,0,200.0
2025-12-11,ki̇şni̇ş,Adet,10.0,20.0,0,1.2,0,15.0
2025-12-11,ki̇vi̇,Kg,90.0,150.0,0,1.2,0,120.0
2025-12-11,ki̇vi̇ (i̇thal),Kg,120.0,200.0,0,1.2,0,160.0
2025-12-11,li̇mon,Kg,25.0,60.0,0,1.2,0,42.5
2025-12-11,li̇mon (yatak),Kg,30.0,70.0,0,1.2,0,50.0
2025-12-11,mandali̇n (muhteli̇f),Kg,15.0,45.0,0,1.2,0,30.0
2025-12-11,mango,Adet,50.0,120.0,0,1.2,0,85.0
2025-12-11,muz (i̇thal),Kg,80.0,100.0,1,1.3,1,90.0
2025-12-11,muz (yerli̇),Kg,50.0,75.0,1,1.3,1,62.5
2025-12-11,portakal (fi̇ni̇ke),Kg,40.0,60.0,0,1.0,1,50.0
2025-12-11,portakal (ii),Kg,10.0,30.0,0,1.0,1,20.0
2025-12-11,portakal (muhteli̇f),Kg,25.0,45.0,0,1.0,1,35.0
2025-12-11,üzüm (çeki̇rdeksi̇z),Kg,40.0,90.0,0,1.4,0,65.0
2025-12-11,üzüm (muhteli̇f),Kg,45.0,90.0,0,1.4,0,67.5
2025-12-11,üzüm (si̇yah),Kg,50.0,90.0,0,1.4,0,70.0
2025-12-11,yaban mersi̇ni̇ (paket),Adet,60.0,80.0,0,1.2,0,70.0
2025-12-11,yer elmasi,Kg,40.0,55.0,0,1.1,0,47.5
2025-12-11,zencefi̇l (taze),Kg,150.0,220.0,0,1.2,0,185.0
2025-12-11,bi̇ber (ci̇n),Kg,50.0,100.0,0,1.2,0,75.0
2025-12-11,bi̇ber (çarli̇),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-11,bi̇ber (dolma),Kg,25.0,40.0,0,1.2,0,32.5
2025-12-11,bi̇ber (kapya),Kg,40.0,75.0,0,1.2,0,57.5
2025-12-11,bi̇ber (kil),Kg,40.0,100.0,0,1.2,0,70.0
2025-12-11,bi̇ber (köy),Kg,25.0,45.0,0,1.2,0,35.0
2025-12-11,bi̇ber (si̇vri̇),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-11,bi̇ber (şi̇li̇),Kg,40.0,70.0,0,1.2,0,55.0
2025-12-11,brokoli̇,Kg,20.0,35.0,0,1.5,0,27.5
2025-12-11,dere otu,Bağ,7.0,14.0,0,1.2,0,10.5
2025-12-11,domates (çeri̇),Kg,30.0,55.0,0,1.5,0,42.5
2025-12-11,domates (i̇ki̇nci̇),Kg,15.0,25.0,0,1.5,0,20.0
2025-12-11,domates (köy),Kg,25.0,60.0,0,1.5,0,42.5
2025-12-11,domates (muhteli̇f),Kg,25.0,42.0,0,1.5,0,33.5
2025-12-11,domates (salkim çeri̇),Kg,40.0,75.0,0,1.5,0,57.5
2025-12-11,domates (salkim kutu),Kg,30.0,60.0,0,1.5,0,45.0
2025-12-11,domates (salkim),Kg,30.0,50.0,0,1.5,0,40.0
2025-12-11,ekşi̇ ot (bağ),Bağ,5.0,14.0,0,1.2,0,9.5
2025-12-11,engi̇nar (adet),Adet,40.0,60.0,0,1.1,0,50.0
2025-12-11,fasulye (muhteli̇f),Kg,40.0,80.0,0,1.2,0,60.0
2025-12-11,fesleğen (reyhan),Bağ,8.0,15.0,0,1.2,0,11.5
2025-12-11,havuç,Kg,10.0,25.0,0,1.1,1,17.5
2025-12-11,si̇l havuç,Kg,8.0,15.0,0,1.1,1,11.5
2025-12-11,hirtlak,Kg,60.0,120.0,0,1.2,0,90.0
2025-12-11,ispanak,Kg,15.0,30.0,0,1.2,0,22.5
2025-12-11,kabak (bal),Kg,15.0,40.0,0,1.2,0,27.5
2025-12-11,kabak (beyaz),Kg,25.0,45.0,0,1.2,0,35.0
2025-12-11,kabak (kara),Kg,25.0,50.0,0,1.2,0,37.5
2025-12-11,karnabahar,Kg,8.0,20.0,0,1.4,0,14.0
2025-12-11,kerevi̇z,Kg,20.0,40.0,0,1.2,0,30.0
2025-12-11,lahana (beyaz),Kg,10.0,20.0,0,1.2,1,15.0
2025-12-11,lahana (mor),Kg,10.0,25.0,0,1.2,1,17.5
2025-12-11,mantar (kültür),Kg,100.0,135.0,0,1.2,0,117.5
2025-12-11,marul (aysberk),Adet,17.0,25.0,0,1.6,0,21.0
2025-12-11,marul (kivircik),Adet,15.0,22.0,0,1.6,0,18.5
2025-12-11,marul (mor),Adet,20.0,30.0,0,1.6,0,25.0
2025-12-11,marul (muhteli̇f),Adet,15.0,22.0,0,1.6,0,18.5
2025-12-11,maydonoz,Bağ,5.0,10.0,0,1.2,0,7.5
2025-12-11,nane (bağ),Bağ,5.0,12.0,0,1.6,0,8.5
2025-12-11,pancar (kirmizi),Kg,15.0,33.0,0,1.2,0,24.0
2025-12-11,patates,Kg,12.0,17.0,0,1.0,1,14.5
2025-12-11,patates (i̇ki̇nci̇),Kg,5.0,10.0,0,1.0,1,7.5
2025-12-11,patlican (kemer),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-11,patlican (topak),Kg,15.0,30.0,0,1.2,0,22.5
2025-12-11,pazi,Bağ,8.0,12.0,0,1.2,0,10.0
2025-12-11,pirasa,Kg,20.0,35.0,0,1.2,0,27.5
2025-12-11,roka (bağ),Bağ,5.0,12.0,0,1.2,0,8.5
2025-12-11,salatalik (muhteli̇f),Kg,15.0,28.0,0,1.2,0,21.5
2025-12-11,salatalik (si̇lor),Kg,20.0,35.0,0,1.2,0,27.5
2025-12-11,sarimsak (kuru),Kg,100.0,170.0,0,1.2,0,135.0
2025-12-11,semi̇z otu (bağ),Bağ,7.0,15.0,0,1.2,0,11.0
2025-12-11,soğan (arpacik),Kg,40.0,60.0,0,1.0,1,50.0
2025-12-11,soğan (ii),Kg,3.0,6.0,0,1.0,1,4.5
2025-12-11,sogan (kirmizi),Kg,20.0,50.0,0,1.2,0,35.0
2025-12-11,sogan (kuru),Kg,7.0,14.0,0,1.2,0,10.5
2025-12-11,sogan (yeşi̇l),Kg,30.0,50.0,0,1.2,0,40.0
2025-12-11,tere,Bağ,7.0,14.0,0,1.2,0,10.5
2025-12-11,turp (muhteli̇f),Kg,7.0,20.0,0,1.2,0,13.5
2025-12-11,ananas,Adet,60.0,100.0,1,1.2,0,80.0
2025-12-11,armut (deveci̇),Kg,60.0,110.0,0,1.1,0,85.0
2025-12-11,armut (muhteli̇f),Kg,70.0,150.0,0,1.1,0,110.0
2025-12-11,armut (santa mari̇na),Kg,70.0,120.0,0,1.1,0,95.0
2025-12-11,avakado,Adet,30.0,70.0,0,1.2,0,50.0
2025-12-11,ayva (muhteli̇f),Kg,60.0,130.0,0,1.2,0,95.0
2025-12-11,çi̇lek,Kg,120.0,200.0,0,1.2,0,160.0
2025-12-11,ejder meyvesi̇,Adet,50.0,90.0,0,1.2,0,70.0
2025-12-11,elma (amasya),Kg,40.0,120.0,0,1.1,0,80.0
2025-12-11,elma (arjanti̇n),Kg,70.0,120.0,0,1.1,0,95.0
2025-12-11,elma (golden),Kg,40.0,90.0,0,1.1,0,65.0
2025-12-11,elma (granny smi̇th),Kg,50.0,110.0,0,1.1,0,80.0
2025-12-11,elma (muhteli̇f),Kg,50.0,90.0,0,1.1,0,70.0
2025-12-11,elma (starki̇ng),Kg,50.0,90.0,0,1.1,0,70.0
2025-12-11,eri̇k (muhteli̇f),Kg,80.0,160.0,0,1.2,0,120.0
2025-12-11,greyfurt,Kg,10.0,30.0,0,1.2,0,20.0
2025-12-11,hi̇ndi̇stan cevi̇zi̇,Adet,60.0,100.0,0,1.2,0,80.0
2025-12-11,hurma (cennet),Kg,40.0,100.0,0,1.2,0,70.0
2025-12-11,kamkat,Kg,40.0,90.0,0,1.2,0,65.0
2025-12-11,kavun (muhteli̇f),Kg,10.0,30.0,0,1.2,0,20.0
2025-12-11,kestane,Kg,150.0,250.0,0,1.2,0,200.0
2025-12-11,ki̇şni̇ş,Adet,10.0,20.0,0,1.2,0,15.0
2025-12-11,ki̇vi̇,Kg,90.0,150.0,0,1.2,0,120.0
2025-12-11,ki̇vi̇ (i̇thal),Kg,120.0,200.0,0,1.2,0,160.0
2025-12-11,li̇mon,Kg,25.0,60.0,0,1.2,0,42.5
2025-12-11,li̇mon (yatak),Kg,30.0,70.0,0,1.2,0,50.0
2025-12-11,mandali̇n (muhteli̇f),Kg,15.0,45.0,0,1.2,0,30.0
2025-12-11,mango,Adet,50.0,120.0,0,1.2,0,85.0
2025-12-11,muz (i̇thal),Kg,80.0,100.0,1,1.3,1,90.0
2025-12-11,muz (yerli̇),Kg,50.0,75.0,1,1.3,1,62.5
2025-12-11,portakal (fi̇ni̇ke),Kg,40.0,60.0,0,1.0,1,50.0
2025-12-11,portakal (ii),Kg,10.0,30.0,0,1.0,1,20.0
2025-12-11,portakal (muhteli̇f),Kg,25.0,45.0,0,1.0,1,35.0
2025-12-11,üzüm (çeki̇rdeksi̇z),Kg,40.0,90.0,0,1.4,0,65.0
2025-12-11,üzüm (muhteli̇f),Kg,45.0,90.0,0,1.4,0,67.5
2025-12-11,üzüm (si̇yah),Kg,50.0,90.0,0,1.4,0,70.0
2025-12-11,yaban mersi̇ni̇ (paket),Adet,60.0,80.0,0,1.2,0,70.0
2025-12-11,yer elmasi,Kg,40.0,55.0,0,1.1,0,47.5
2025-12-11,zencefi̇l (taze),Kg,150.0,220.0,0,1.2,0,185.0
2025-12-15,bi̇ber (ci̇n),Kg,50.0,100.0,0,1.2,0,75.0
2025-12-15,bi̇ber (çarli̇),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-15,bi̇ber (dolma),Kg,25.0,40.0,0,1.2,0,32.5
2025-12-15,bi̇ber (kapya),Kg,40.0,75.0,0,1.2,0,57.5
2025-12-15,bi̇ber (kil),Kg,40.0,90.0,0,1.2,0,65.0
2025-12-15,bi̇ber (köy),Kg,25.0,45.0,0,1.2,0,35.0
2025-12-15,bi̇ber (si̇vri̇),Kg,20.0,40.0,0,1.2,0,30.0
2025-12-15,bi̇ber (şi̇li̇),Kg,40.0,70.0,0,1.2,0,55.0
2025-12-15,brokoli̇,Kg,20.0,35.0,0,1.5,0,27.5
2025-12-15,dere otu,Bağ,7.0,14.0,0,1.2,0,10.5
2025-12-15,domates (çeri̇),Kg,30.0,55.0,0,1.5,0,42.5
2025-12-15,domates (i̇ki̇nci̇),Kg,15.0,25.0,0,1.5,0,20.0
2025-12-15,domates (köy),Kg,25.0,60.0,0,1.5,0,42.5
2025-12-15,domates (muhteli̇f),Kg,25.0,42.0,0,1.5,0,33.5
